geometry_id,system,split,sample_kind,region,charge,multiplicity,qm_method,qm_basis,qm_energy_hartree,qm_energy_eV,s2,wall_seconds,status,error
formaldehyde_grid_0011,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96397656326003,-3128.329170637581,,1.165788500002236,ok,
formaldehyde_grid_0012,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96794650909183,-3128.4371983669853,,1.1865371999883791,ok,
formaldehyde_grid_0013,formaldehyde,train,grid,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-114.97013935470903,-3128.496868736053,,1.290611300006276,ok,
formaldehyde_grid_0014,formaldehyde,train,grid,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-114.9716088930092,-3128.536856910342,,1.2053033000120195,ok,
formaldehyde_grid_0015,formaldehyde,train,grid,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-114.97277360383251,-3128.56855030642,,1.1642474999971455,ok,
formaldehyde_grid_0016,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.92392460625346,-3127.2393013655674,,1.1775280000001658,ok,
formaldehyde_grid_0017,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.95624596559136,-3128.1188103585064,,1.1347167999920202,ok,
formaldehyde_grid_0018,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96731202830671,-3128.4199332652756,,1.1731815000093775,ok,
formaldehyde_grid_0019,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96968588256622,-3128.484529130423,,1.2073937999957707,ok,
formaldehyde_grid_0020,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96908156534673,-3128.4680848211483,,1.1920493000070564,ok,
formaldehyde_grid_0021,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.96794689659396,-3128.4372089114554,,1.1790896000020439,ok,
formaldehyde_grid_0022,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.96713137841425,-3128.415017531277,,1.1793077000038465,ok,
formaldehyde_grid_0023,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.96678840978772,-3128.4056848795103,,1.2428989000036381,ok,
formaldehyde_grid_0024,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.94187447508213,-3127.7277421793287,,1.1814702000119723,ok,
formaldehyde_grid_0025,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.96749578475612,-3128.424933532996,,1.1452778999955626,ok,
formaldehyde_grid_0026,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.97230308165877,-3128.555746745813,,1.1881649999995716,ok,
formaldehyde_grid_0027,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96902342495075,-3128.4665027403767,,1.232019399991259,ok,
formaldehyde_grid_0028,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96362665531394,-3128.319649157309,,1.2722403000079794,ok,
formaldehyde_grid_0029,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.9587718289834,-3128.1875426028714,,1.2338558999908855,ok,
formaldehyde_grid_0030,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.9553083266258,-3128.093295902455,,1.2223173000093084,ok,
formaldehyde_grid_0031,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.95320751005782,-3128.0361297713916,,1.2129897999984678,ok,
formaldehyde_grid_0032,formaldehyde,train,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.954845051936,-3128.080689555933,,1.1285238999989815,ok,
formaldehyde_grid_0033,formaldehyde,train,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.9753648196432,-3128.6390608806914,,1.19723880001402,ok,
formaldehyde_grid_0034,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.97507871298839,-3128.6312755219997,,1.2328573999984656,ok,
formaldehyde_grid_0035,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96680604253113,-3128.4061646909017,,1.1933195000019623,ok,
formaldehyde_grid_0036,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.95673198270433,-3128.132035557889,,1.1528965000034077,ok,
formaldehyde_grid_0037,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.94787471324116,-3127.891016977442,,1.2372396999999182,ok,
formaldehyde_grid_0038,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.94135621594972,-3127.7136396299015,,1.307589599993662,ok,
formaldehyde_grid_0039,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.93715474815764,-3127.599311867011,,1.184986200009007,ok,
formaldehyde_grid_0040,formaldehyde,train,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.96447979440659,-3128.3428642546805,,1.2205417000077432,ok,
formaldehyde_grid_0041,formaldehyde,train,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.9813820130641,-3128.8027970549847,,1.1881897999992361,ok,
formaldehyde_grid_0042,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.9772948305803,-3128.69157915376,,1.1496572000032756,ok,
formaldehyde_grid_0043,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96503784645962,-3128.3580496246414,,1.303426699989359,ok,
formaldehyde_grid_0044,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.9508589498781,-3127.9722221932193,,1.260385800007498,ok,
formaldehyde_grid_0045,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.93805717773076,-3127.623868226685,,1.2614145999978064,ok,
formaldehyde_grid_0046,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.92818354402671,-3127.3551929663126,,1.2952905999991344,ok,
formaldehyde_grid_0047,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.92147477654133,-3127.1726381030335,,1.3093290999968303,ok,
formaldehyde_grid_0048,formaldehyde,train,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.97158607888207,-3128.5362361063167,,1.227891800008365,ok,
formaldehyde_grid_0049,formaldehyde,train,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.98603602691247,-3128.9294392234065,,1.2247513000038452,ok,
formaldehyde_grid_0050,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.97928529750587,-3128.7457425180814,,1.2255098999885377,ok,
formaldehyde_grid_0051,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.9641198891132,-3128.3330707327304,,1.2142220999958226,ok,
formaldehyde_grid_0052,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.94673700105545,-3127.86005825172,,1.1932761999923969,ok,
formaldehyde_grid_0053,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.93051003928797,-3127.4185001274664,,1.2649798000056762,ok,
formaldehyde_grid_0054,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.9173418619615,-3127.06017576808,,1.3212074000039138,ok,
formaldehyde_grid_0055,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.9078751908582,-3126.8025745242244,,1.2974777000054019,ok,
formaldehyde_grid_0056,formaldehyde,train,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.97670189497009,-3128.6754445538513,,1.159971700006281,ok,
formaldehyde_grid_0057,formaldehyde,train,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.98952106971845,-3129.024272069284,,1.192376199993305,ok,
formaldehyde_grid_0058,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.98096664329294,-3128.7914942677066,,1.1945807999873068,ok,
formaldehyde_grid_0059,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96379674693574,-3128.324277586127,,1.2032083999947645,ok,
formaldehyde_grid_0060,formaldehyde,train,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.9441281178385,-3127.789066922833,,1.2209906000061892,ok,
formaldehyde_grid_0061,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.92525976124865,-3127.2756327838397,,1.2849323999980697,ok,
formaldehyde_grid_0062,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.9092577702362,-3126.840196425695,,1.3009890999965137,ok,
formaldehyde_grid_0063,formaldehyde,train,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.897175759292,-3126.511428159264,,1.305491199993412,ok,
formaldehyde_jitter_0000,formaldehyde,train,jitter,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.97737835793586,-3128.6938520488943,,1.2127899000042817,ok,
formaldehyde_jitter_0001,formaldehyde,train,jitter,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.98013974879238,-3128.768993322067,,1.2492300999874715,ok,
formaldehyde_jitter_0002,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.96332363134256,-3128.311403454982,,1.20534790000238,ok,
formaldehyde_jitter_0003,formaldehyde,train,jitter,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.98397394993457,-3128.873327250292,,1.2181891999935033,ok,
formaldehyde_jitter_0004,formaldehyde,train,jitter,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.97784324393093,-3128.706502241266,,1.244360400000005,ok,
formaldehyde_jitter_0005,formaldehyde,train,jitter,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.95649201882618,-3128.125505808116,,1.2106384000071557,ok,
formaldehyde_jitter_0006,formaldehyde,train,jitter,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.96504516474204,-3128.3582487652507,,1.2442518000025302,ok,
formaldehyde_jitter_0007,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.92550636206043,-3127.2823431337774,,1.2020548000000417,ok,
formaldehyde_jitter_0008,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.84372808082146,-3125.057042736451,,1.2888670999964233,ok,
formaldehyde_jitter_0009,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.95116452254368,-3127.9805372490487,,1.286262000008719,ok,
formaldehyde_jitter_0010,formaldehyde,train,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96867317429563,-3128.4569719345177,,1.2092333000036888,ok,
formaldehyde_jitter_0011,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.9275099987177,-3127.3368648647547,,1.2138476999971317,ok,
formaldehyde_jitter_0012,formaldehyde,train,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96738020402613,-3128.4217884211093,,1.2210139999951934,ok,
formaldehyde_jitter_0013,formaldehyde,train,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.94312428820677,-3127.761751326999,,1.2325958000001265,ok,
formaldehyde_jitter_0014,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.96219753393483,-3128.2807607834698,,1.2866533999913372,ok,
formaldehyde_jitter_0015,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.93895853048313,-3127.648395284574,,1.2734009000123478,ok,
formaldehyde_jitter_0016,formaldehyde,train,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96852530048535,-3128.45294808315,,1.2049338999931933,ok,
formaldehyde_jitter_0017,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.95907546997007,-3128.19580509504,,1.2119342000078177,ok,
formaldehyde_jitter_0018,formaldehyde,train,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96756260802705,-3128.4267518868314,,1.2245239000039874,ok,
formaldehyde_jitter_0019,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.93082609777619,-3127.427100517066,,1.34888960000535,ok,
formaldehyde_jitter_0020,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.96561174919411,-3128.373666313617,,1.1573404999944614,ok,
formaldehyde_jitter_0021,formaldehyde,train,jitter,product_like,0,2,wb97x-d,jun-cc-pvdz,-114.9894431003194,-3129.0221504138513,,1.2033589000056963,ok,
formaldehyde_jitter_0022,formaldehyde,train,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-114.96330363480118,-3128.310859321371,,1.2482642999966629,ok,
formaldehyde_jitter_0023,formaldehyde,train,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-114.95395931837098,-3128.056587517784,,1.343167999992147,ok,
methane_reactant_reference_0000,methane,holdout,reactant_reference,reactant_reference,0,2,wb97x-d,jun-cc-pvdz,-41.00438517431789,-1115.786162757628,,0.7781611000100384,ok,
methane_product_reference_0000,methane,holdout,product_reference,product_reference,0,2,wb97x-d,jun-cc-pvdz,-40.98449463657582,-1115.244913652488,,0.9720715000003111,ok,
methane_grid_0000,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.88146104111324,-1112.441226690043,,1.0993115000019316,ok,
methane_grid_0001,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.929265509100745,-1113.742052532735,,1.0980951000092318,ok,
methane_grid_0002,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.954059942035464,-1114.416743424072,,1.0819975000049453,ok,
methane_grid_0003,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.967966535572714,-1114.79516111218,,1.0807949000009103,ok,
methane_grid_0004,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.976422002693255,-1115.0252460938873,,1.089137100003427,ok,
methane_grid_0005,methane,holdout,grid,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-40.98196472758008,-1115.176071321638,,1.1079560999933165,ok,
methane_grid_0006,methane,holdout,grid,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-40.985826071198865,-1115.2811438342771,,1.088062799986801,ok,
methane_grid_0007,methane,holdout,grid,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-40.988632324950196,-1115.3575058890087,,1.0862721000012243,ok,
methane_grid_0008,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.91745282967069,-1113.4206131501637,,1.0840404000045964,ok,
methane_grid_0009,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.95742441687737,-1114.50829544851,,1.07903599999554,ok,
methane_grid_0010,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.97579993777151,-1115.0083188450317,,1.1090631999977631,ok,
methane_grid_0011,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.98481413217461,-1115.2536075706307,,1.1036234000057448,ok,
methane_grid_0012,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.98978640471121,-1115.3889099991445,,1.101640100008808,ok,
methane_grid_0013,methane,holdout,grid,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-40.99297017258264,-1115.4755447364114,,1.0933686999924248,ok,
methane_grid_0014,methane,holdout,grid,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-40.995282441075595,-1115.5384647674778,,1.0815597000037087,ok,
methane_grid_0015,methane,holdout,grid,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-40.997085923535245,-1115.587540025275,,1.0502691000001505,ok,
methane_grid_0016,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.9371052405981,-1113.9553824945745,,1.078321799999685,ok,
methane_grid_0017,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.969493716730994,-1114.8367178285455,,1.085858799997368,ok,
methane_grid_0018,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.98134227062285,-1115.159133404953,,1.087612999996054,ok,
methane_grid_0019,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.985078030849394,-1115.2607886194,,1.0651057999930345,ok,
methane_grid_0020,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.98610264501627,-1115.288669791248,,1.0727365000057034,ok,
methane_grid_0021,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.98653246252647,-1115.3003657215334,,1.1351222000084817,ok,
methane_grid_0022,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.987017807515954,-1115.313572631505,,1.1193696000118507,ok,
methane_grid_0023,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.987645937036085,-1115.3306649064896,,1.060009100008756,ok,
methane_grid_0024,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.949011645304864,-1114.2793722718511,,1.0990724000002956,ok,
methane_grid_0025,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.97482503492219,-1114.9817903870464,,1.0655383999983314,ok,
methane_grid_0026,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.98052785693983,-1115.1369720796606,,1.0899658999987878,ok,
methane_grid_0027,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.978838761294845,-1115.0910094456585,,1.1282624999876134,ok,
methane_grid_0028,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.97548172924122,-1114.999659949807,,1.1297786999930395,ok,
methane_grid_0029,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.97269487320258,-1114.9238257337277,,1.1494329999986803,ok,
methane_grid_0030,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.970996315128694,-1114.877605613918,,1.1394950999965658,ok,
methane_grid_0031,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.97022371872778,-1114.8565821948405,,1.1033651000034297,ok,
methane_grid_0032,methane,holdout,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-40.95706998582233,-1114.4986508881736,,1.0865389999962645,ok,
methane_grid_0033,methane,holdout,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-40.977765346285345,-1115.0618003352326,,1.0674698000075296,ok,
methane_grid_0034,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.97822394460942,-1115.0742794313608,,1.1512434000032954,ok,
methane_grid_0035,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.97138166602166,-1114.8880915459065,,1.154094100013026,ok,
methane_grid_0036,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.9633758865254,-1114.6702431878336,,1.1835264000110328,ok,
methane_grid_0037,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.95686626282137,-1114.4931073029074,,1.1273820000060368,ok,
methane_grid_0038,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.95250881947483,-1114.3745352289595,,1.1357763999985764,ok,
methane_grid_0039,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.95000254153067,-1114.3063359317814,,1.1511670999898342,ok,
methane_grid_0040,methane,holdout,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-40.96286102864669,-1114.6562331912344,,1.0925385000009555,ok,
methane_grid_0041,methane,holdout,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-40.9799096629275,-1115.120150163616,,1.0959814000088954,ok,
methane_grid_0042,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.97635478032334,-1115.0234168800152,,1.1360990000102902,ok,
methane_grid_0043,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.965168032498724,-1114.719009964123,,1.1239339000021573,ok,
methane_grid_0044,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.9527172760922,-1114.3802076224904,,1.1302389000047697,ok,
methane_grid_0045,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.942164057346325,-1114.093039911058,,1.2143729000090389,ok,
methane_grid_0046,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.9346168649754,-1113.88767034438,,1.2036343999934616,ok,
methane_grid_0047,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.92989419792069,-1113.759160027043,,1.186243000003742,ok,
methane_grid_0048,methane,holdout,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-40.967040243616566,-1114.7699554239846,,1.0962250999873504,ok,
methane_grid_0049,methane,holdout,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-40.98162423397309,-1115.1668060185839,,1.0705328999902122,ok,
methane_grid_0050,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.97523850009079,-1114.9930413474485,,1.125204299998586,ok,
methane_grid_0051,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.96079522248469,-1114.600019741851,,1.1253089999954682,ok,
methane_grid_0052,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.944660453076274,-1114.1609702994886,,1.1867539999948349,ok,
methane_grid_0053,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.930268761094375,-1113.7693524102358,,1.1699840000073891,ok,
methane_grid_0054,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.919248509122255,-1113.4694760772943,,1.2136958000046434,ok,
methane_grid_0055,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.91180341641481,-1113.2668847839948,,1.2043737000058172,ok,
methane_grid_0056,methane,holdout,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-40.969974456651784,-1114.849799428214,,1.074709399996209,ok,
methane_grid_0057,methane,holdout,grid,product_like,0,2,wb97x-d,jun-cc-pvdz,-40.982923862771656,-1115.202170719798,,1.0740684999909718,ok,
methane_grid_0058,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.974625293275245,-1114.976355139942,,1.1320561999891652,ok,
methane_grid_0059,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.95792449376716,-1114.5219032339107,,1.1268087999924319,ok,
methane_grid_0060,methane,holdout,grid,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.93908465916911,-1114.0092452178526,,1.1816400999960024,ok,
methane_grid_0061,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.921559070959965,-1113.5323496679055,,1.170206299997517,ok,
methane_grid_0062,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.90732386426309,-1113.1449899601853,,1.1576231999933952,ok,
methane_grid_0063,methane,holdout,grid,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.89702942707077,-1112.86486405356,,1.21096569999645,ok,
methane_jitter_0000,methane,holdout,jitter,product_like,0,2,wb97x-d,jun-cc-pvdz,-40.98572542926314,-1115.2784052276916,,1.1573735999991186,ok,
methane_jitter_0001,methane,holdout,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.97863063835629,-1115.085346131991,,1.0841596999962348,ok,
methane_jitter_0002,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.9734091208948,-1114.9432614035559,,1.1292110000067623,ok,
methane_jitter_0003,methane,holdout,jitter,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-40.99419286325978,-1115.5088158446865,,1.0793782999971882,ok,
methane_jitter_0004,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.9404586618542,-1114.0466337356197,,1.2048371999990195,ok,
methane_jitter_0005,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.961480863241796,-1114.6186769773185,,1.2308917999907862,ok,
methane_jitter_0006,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.95921118019451,-1114.5569157552627,,1.1123644999897806,ok,
methane_jitter_0007,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.926768772410504,-1113.6741128663023,,1.1684155999973882,ok,
methane_jitter_0008,methane,holdout,jitter,product_like,0,2,wb97x-d,jun-cc-pvdz,-40.975928034597736,-1115.011804537247,,1.1484433000005083,ok,
methane_jitter_0009,methane,holdout,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.96314861104443,-1114.6640587069369,,1.1600039000040852,ok,
methane_jitter_0010,methane,holdout,jitter,reactant_like,0,2,wb97x-d,jun-cc-pvdz,-40.993413182283646,-1115.4875996444964,,1.1238411000085762,ok,
methane_jitter_0011,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.96655258700276,-1114.7566856115109,,1.1217653999920003,ok,
methane_jitter_0012,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.92101136429891,-1113.517445810402,,1.0878603999881307,ok,
methane_jitter_0013,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.91895132924401,-1113.4613894008428,,1.1695416000002297,ok,
methane_jitter_0014,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.97605991649435,-1115.0153932264745,,1.0913647999987006,ok,
methane_jitter_0015,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.97118349114339,-1114.88269893275,,1.1458846000023186,ok,
methane_jitter_0016,methane,holdout,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.98284264397342,-1115.1999606437087,,1.144034199998714,ok,
methane_jitter_0017,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.97745426761443,-1115.0533354533657,,1.1274072000087472,ok,
methane_jitter_0018,methane,holdout,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.983933753691915,-1115.2296512516955,,1.0734424000111176,ok,
methane_jitter_0019,methane,holdout,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.95619531350218,-1114.4748498418312,,1.1997368000011193,ok,
methane_jitter_0020,methane,holdout,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.953790053182374,-1114.409399374247,,1.1214766999910353,ok,
methane_jitter_0021,methane,holdout,jitter,off_path,0,2,wb97x-d,jun-cc-pvdz,-40.959928612376814,-1114.5764380794808,,1.1874892999912845,ok,
methane_jitter_0022,methane,holdout,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.981651937243164,-1115.167559862966,,1.0609382999973604,ok,
methane_jitter_0023,methane,holdout,jitter,transfer_region,0,2,wb97x-d,jun-cc-pvdz,-40.97084755280786,-1114.8735575849469,,1.132884799997555,ok,
